Date,Product,Stock_Mbbls,Region
2018-08-31,Naphtha,2.2339,ARA
2018-08-31,Gasoline,6.3588000000000005,ARA
2018-09-05,Residual,16.068,Singapore
2018-09-05,Light Distillates,13.004,Singapore
2018-09-05,Middle Distillates,11.388,Singapore
2018-09-07,Fuel Oil,7.9506,ARA
2018-09-07,Gasoline,7.308,ARA
2018-09-07,Naphtha,2.3495999999999997,ARA
2018-09-07,Jet Fuel,5.505,ARA
2018-09-07,Gas Oil,19.0725,ARA
2018-09-12,Light Distillates,11.362,Singapore
2018-09-12,Middle Distillates,9.334,Singapore
2018-09-12,Residual,15.943,Singapore
2018-09-14,Fuel Oil,8.0703,ARA
2018-09-14,Jet Fuel,5.2875,ARA
2018-09-14,Gas Oil,21.405,ARA
2018-09-14,Naphtha,2.5899,ARA
2018-09-14,Gasoline,7.274400000000001,ARA
2018-09-19,Light Distillates,12.432,Singapore
2018-09-19,Residual,15.288,Singapore
2018-09-19,Middle Distillates,9.531,Singapore
2018-09-21,Gas Oil,21.6675,ARA
2018-09-21,Jet Fuel,5.2275,ARA
2018-09-21,Gasoline,7.308,ARA
2018-09-21,Naphtha,2.6077000000000004,ARA
2018-09-21,Fuel Oil,7.1693999999999996,ARA
2018-09-26,Light Distillates,11.842,Singapore
2018-09-26,Middle Distillates,10.119,Singapore
2018-09-26,Residual,17.616,Singapore
2018-09-28,Gasoline,8.248800000000001,ARA
2018-09-28,Gas Oil,21.8325,ARA
2018-09-28,Naphtha,2.759,ARA
2018-09-28,Fuel Oil,8.643600000000001,ARA
2018-09-28,Jet Fuel,5.1225,ARA
2018-10-03,Middle Distillates,10.737,Singapore
2018-10-03,Light Distillates,11.291,Singapore
2018-10-03,Residual,17.564,Singapore
2018-10-05,Fuel Oil,7.8561,ARA
2018-10-05,Gas Oil,21.9975,ARA
2018-10-05,Naphtha,3.1328,ARA
2018-10-05,Gasoline,9.1392,ARA
2018-10-05,Jet Fuel,5.04,ARA
2018-10-10,Light Distillates,10.04,Singapore
2018-10-10,Residual,18.653,Singapore
2018-10-10,Middle Distillates,10.093,Singapore
2018-10-12,Gas Oil,22.7625,ARA
2018-10-12,Jet Fuel,5.055,ARA
2018-10-12,Naphtha,3.0349,ARA
2018-10-12,Gasoline,8.929200000000002,ARA
2018-10-12,Fuel Oil,6.4953,ARA
2018-10-17,Light Distillates,11.116,Singapore
2018-10-17,Middle Distillates,9.19,Singapore
2018-10-17,Residual,17.707,Singapore
2018-10-19,Gas Oil,21.555,ARA
2018-10-19,Naphtha,3.0527,ARA
2018-10-19,Jet Fuel,4.8975,ARA
2018-10-19,Fuel Oil,6.533099999999999,ARA
2018-10-19,Gasoline,8.2992,ARA
2018-10-24,Residual,18.358,Singapore
2018-10-24,Middle Distillates,8.657,Singapore
2018-10-24,Light Distillates,12.101,Singapore
2018-10-26,Gasoline,8.3664,ARA
2018-10-26,Fuel Oil,6.092099999999999,ARA
2018-10-26,Naphtha,2.5632,ARA
2018-10-26,Gas Oil,19.2075,ARA
2018-10-26,Jet Fuel,4.7625,ARA
2018-10-31,Residual,15.456,Singapore
2018-10-31,Middle Distillates,9.514,Singapore
2018-10-31,Light Distillates,12.154,Singapore
2018-11-02,Gasoline,8.274,ARA
2018-11-02,Fuel Oil,5.9472,ARA
2018-11-02,Naphtha,2.1449000000000003,ARA
2018-11-02,Jet Fuel,4.695,ARA
2018-11-02,Gas Oil,18.825,ARA
2018-11-07,Middle Distillates,10.16,Singapore
2018-11-07,Residual,16.076,Singapore
2018-11-07,Light Distillates,11.941,Singapore
2018-11-09,Fuel Oil,7.9254,ARA
2018-11-09,Naphtha,2.3229,ARA
2018-11-09,Gas Oil,17.8275,ARA
2018-11-09,Gasoline,7.921200000000001,ARA
2018-11-09,Jet Fuel,4.83,ARA
2018-11-14,Middle Distillates,9.817,Singapore
2018-11-14,Light Distillates,12.961,Singapore
2018-11-14,Residual,15.821,Singapore
2018-11-16,Jet Fuel,4.77,ARA
2018-11-16,Gasoline,7.5516000000000005,ARA
2018-11-16,Naphtha,2.0114,ARA
2018-11-16,Fuel Oil,5.7519,ARA
2018-11-16,Gas Oil,16.56,ARA
2018-11-21,Light Distillates,13.444,Singapore
2018-11-21,Middle Distillates,11.073,Singapore
2018-11-21,Residual,17.903,Singapore
2018-11-23,Jet Fuel,4.8375,ARA
2018-11-23,Naphtha,1.7978000000000003,ARA
2018-11-23,Gas Oil,15.7125,ARA
2018-11-23,Gasoline,8.148,ARA
2018-11-23,Fuel Oil,6.533099999999999,ARA
2018-11-28,Middle Distillates,10.769,Singapore
2018-11-28,Light Distillates,14.375,Singapore
2018-11-28,Residual,18.928,Singapore
2018-11-30,Jet Fuel,4.92,ARA
2018-11-30,Fuel Oil,5.6952,ARA
2018-11-30,Gas Oil,15.24,ARA
2018-11-30,Gasoline,8.2404,ARA
2018-11-30,Naphtha,2.2962000000000002,ARA
2018-12-05,Residual,19.838,Singapore
2018-12-05,Light Distillates,13.875,Singapore
2018-12-05,Middle Distillates,10.616,Singapore
2018-12-07,Gasoline,8.131200000000002,ARA
2018-12-07,Jet Fuel,4.74,ARA
2018-12-07,Naphtha,2.136,ARA
2018-12-07,Gas Oil,15.03,ARA
2018-12-07,Fuel Oil,6.7473,ARA
2018-12-12,Light Distillates,13.629,Singapore
2018-12-12,Middle Distillates,10.916,Singapore
2018-12-12,Residual,19.594,Singapore
2018-12-14,Jet Fuel,4.6575,ARA
2018-12-14,Gasoline,7.9884,ARA
2018-12-14,Gas Oil,14.265,ARA
2018-12-14,Naphtha,2.2695,ARA
2018-12-14,Fuel Oil,8.2215,ARA
2018-12-19,Light Distillates,12.454,Singapore
2018-12-19,Residual,20.813,Singapore
2018-12-19,Middle Distillates,11.112,Singapore
2018-12-21,Naphtha,2.3407000000000004,ARA
2018-12-21,Jet Fuel,4.485,ARA
2018-12-21,Gas Oil,15.5775,ARA
2018-12-21,Gasoline,8.9124,ARA
2018-12-21,Fuel Oil,9.0531,ARA
2018-12-26,Residual,20.2,Singapore
2018-12-26,Light Distillates,14.629,Singapore
2018-12-26,Middle Distillates,11.526,Singapore
2018-12-28,Fuel Oil,6.791399999999999,ARA
2018-12-28,Jet Fuel,4.3725,ARA
2018-12-28,Naphtha,1.9135,ARA
2018-12-28,Gasoline,10.718399999999999,ARA
2018-12-28,Gas Oil,15.435,ARA
2019-01-02,Middle Distillates,11.33,Singapore
2019-01-02,Residual,20.048,Singapore
2019-01-02,Light Distillates,16.099,Singapore
2019-01-04,Jet Fuel,4.35,ARA
2019-01-04,Naphtha,2.3585,ARA
2019-01-04,Gasoline,11.5416,ARA
2019-01-04,Fuel Oil,7.6041,ARA
2019-01-04,Gas Oil,15.3225,ARA
2019-01-09,Residual,18.941,Singapore
2019-01-09,Middle Distillates,11.126,Singapore
2019-01-09,Light Distillates,15.428,Singapore
2019-01-11,Gasoline,11.482800000000001,ARA
2019-01-11,Fuel Oil,9.405899999999999,ARA
2019-01-11,Gas Oil,15.36,ARA
2019-01-11,Jet Fuel,4.17,ARA
2019-01-11,Naphtha,2.136,ARA
2019-01-16,Middle Distillates,12.621,Singapore
2019-01-16,Residual,18.404,Singapore
2019-01-16,Light Distillates,15.391,Singapore
2019-01-18,Naphtha,1.9847000000000001,ARA
2019-01-18,Gas Oil,15.7125,ARA
2019-01-18,Jet Fuel,4.56,ARA
2019-01-18,Gasoline,11.516399999999999,ARA
2019-01-18,Fuel Oil,8.9901,ARA
2019-01-23,Residual,19.812,Singapore
2019-01-23,Middle Distillates,12.393,Singapore
2019-01-23,Light Distillates,15.812,Singapore
2019-01-25,Fuel Oil,8.2026,ARA
2019-01-25,Gasoline,11.356800000000002,ARA
2019-01-25,Gas Oil,16.7325,ARA
2019-01-25,Jet Fuel,4.7025,ARA
2019-01-25,Naphtha,1.7266000000000001,ARA
2019-01-30,Middle Distillates,11.82,Singapore
2019-01-30,Residual,20.29,Singapore
2019-01-30,Light Distillates,15.652,Singapore
2019-02-01,Gas Oil,17.805,ARA
2019-02-01,Jet Fuel,4.9425,ARA
2019-02-01,Fuel Oil,5.9598,ARA
2019-02-01,Gasoline,11.55,ARA
2019-02-01,Naphtha,2.1538000000000004,ARA
2019-02-06,Light Distillates,16.04,Singapore
2019-02-06,Middle Distillates,11.589,Singapore
2019-02-06,Residual,19.316,Singapore
2019-02-08,Naphtha,2.1271,ARA
2019-02-08,Jet Fuel,4.8525,ARA
2019-02-08,Fuel Oil,6.3315,ARA
2019-02-08,Gas Oil,18.0075,ARA
2019-02-08,Gasoline,11.256,ARA
2019-02-13,Residual,23.155,Singapore
2019-02-13,Light Distillates,16.457,Singapore
2019-02-13,Middle Distillates,11.428,Singapore
2019-02-15,Fuel Oil,6.8481,ARA
2019-02-15,Naphtha,2.2605999999999997,ARA
2019-02-15,Jet Fuel,4.7175,ARA
2019-02-15,Gasoline,10.5924,ARA
2019-02-15,Gas Oil,19.05,ARA
2019-02-20,Residual,20.555,Singapore
2019-02-20,Light Distillates,17.297,Singapore
2019-02-20,Middle Distillates,12.204,Singapore
2019-02-22,Naphtha,2.3763,ARA
2019-02-22,Gas Oil,18.1875,ARA
2019-02-22,Jet Fuel,4.7625,ARA
2019-02-22,Fuel Oil,6.1929,ARA
2019-02-22,Gasoline,9.6264,ARA
2019-02-27,Residual,21.664,Singapore
2019-02-27,Middle Distillates,12.235,Singapore
2019-02-27,Light Distillates,16.888,Singapore
2019-03-01,Jet Fuel,4.59,ARA
2019-03-01,Gas Oil,18.045,ARA
2019-03-01,Gasoline,9.4164,ARA
2019-03-01,Fuel Oil,5.7393,ARA
2019-03-01,Naphtha,1.9491,ARA
2019-03-06,Middle Distillates,12.244,Singapore
2019-03-06,Residual,20.334,Singapore
2019-03-06,Light Distillates,15.577,Singapore
2019-03-08,Fuel Oil,5.2353000000000005,ARA
2019-03-08,Jet Fuel,4.8675,ARA
2019-03-08,Gas Oil,18.015,ARA
2019-03-08,Naphtha,2.5632,ARA
2019-03-08,Gasoline,9.441600000000001,ARA
2019-03-13,Residual,22.179,Singapore
2019-03-13,Middle Distillates,12.055,Singapore
2019-03-13,Light Distillates,16.512,Singapore
2019-03-15,Naphtha,2.5187000000000004,ARA
2019-03-15,Fuel Oil,5.6322,ARA
2019-03-15,Gas Oil,17.5125,ARA
2019-03-15,Jet Fuel,4.9875,ARA
2019-03-15,Gasoline,9.004800000000001,ARA
2019-03-20,Middle Distillates,10.865,Singapore
2019-03-20,Light Distillates,16.708,Singapore
2019-03-20,Residual,20.388,Singapore
2019-03-22,Gas Oil,19.08,ARA
2019-03-22,Jet Fuel,5.19,ARA
2019-03-22,Gasoline,8.971200000000001,ARA
2019-03-22,Naphtha,2.2784,ARA
2019-03-22,Fuel Oil,4.8825,ARA
2019-03-27,Middle Distillates,11.396,Singapore
2019-03-27,Light Distillates,15.634,Singapore
2019-03-27,Residual,19.418,Singapore
2019-03-29,Gasoline,8.6604,ARA
2019-03-29,Jet Fuel,5.415,ARA
2019-03-29,Naphtha,2.6433,ARA
2019-03-29,Gas Oil,20.205,ARA
2019-03-29,Fuel Oil,5.2668,ARA
2019-04-03,Light Distillates,15.878,Singapore
2019-04-03,Middle Distillates,10.933,Singapore
2019-04-03,Residual,21.663,Singapore
2019-04-05,Gasoline,8.920800000000002,ARA
2019-04-05,Jet Fuel,5.4975,ARA
2019-04-05,Fuel Oil,5.8653,ARA
2019-04-05,Gas Oil,20.685,ARA
2019-04-05,Naphtha,2.0025,ARA
2019-04-10,Residual,21.67,Singapore
2019-04-10,Middle Distillates,11.132,Singapore
2019-04-10,Light Distillates,14.734,Singapore
2019-04-12,Gas Oil,20.4825,ARA
2019-04-12,Jet Fuel,5.355,ARA
2019-04-12,Gasoline,9.021600000000001,ARA
2019-04-12,Fuel Oil,5.6574,ARA
2019-04-12,Naphtha,1.7266000000000001,ARA
2019-04-17,Residual,23.683,Singapore
2019-04-17,Middle Distillates,10.546,Singapore
2019-04-17,Light Distillates,14.882,Singapore
2019-04-19,Gasoline,8.1228,ARA
2019-04-19,Gas Oil,21.015,ARA
2019-04-19,Jet Fuel,5.565,ARA
2019-04-19,Fuel Oil,4.9959,ARA
2019-04-19,Naphtha,2.0114,ARA
2019-04-24,Middle Distillates,9.343,Singapore
2019-04-24,Residual,24.331,Singapore
2019-04-24,Light Distillates,14.443,Singapore
2019-04-26,Jet Fuel,5.685,ARA
2019-04-26,Gas Oil,20.73,ARA
2019-04-26,Fuel Oil,5.525099999999999,ARA
2019-04-26,Gasoline,7.7532000000000005,ARA
2019-04-26,Naphtha,1.8957,ARA
2019-05-01,Middle Distillates,10.744,Singapore
2019-05-01,Residual,23.576,Singapore
2019-05-01,Light Distillates,13.437,Singapore
2019-05-03,Naphtha,1.9936,ARA
2019-05-03,Gas Oil,20.5425,ARA
2019-05-03,Fuel Oil,5.8338,ARA
2019-05-03,Gasoline,8.6604,ARA
2019-05-03,Jet Fuel,5.655,ARA
2019-05-08,Light Distillates,12.324,Singapore
2019-05-08,Middle Distillates,9.612,Singapore
2019-05-08,Residual,26.498,Singapore
2019-05-10,Naphtha,2.4742,ARA
2019-05-10,Jet Fuel,5.67,ARA
2019-05-10,Gasoline,7.1148,ARA
2019-05-10,Gas Oil,19.7325,ARA
2019-05-10,Fuel Oil,5.380199999999999,ARA
2019-05-15,Middle Distillates,9.373,Singapore
2019-05-15,Residual,23.77,Singapore
2019-05-15,Light Distillates,11.163,Singapore
2019-05-17,Fuel Oil,7.232399999999999,ARA
2019-05-17,Naphtha,2.2339,ARA
2019-05-17,Gas Oil,19.8975,ARA
2019-05-17,Jet Fuel,5.655,ARA
2019-05-17,Gasoline,6.736800000000001,ARA
2019-05-22,Middle Distillates,11.832,Singapore
2019-05-22,Light Distillates,11.504,Singapore
2019-05-22,Residual,22.465,Singapore
2019-05-24,Gasoline,7.8708,ARA
2019-05-24,Naphtha,1.8957,ARA
2019-05-24,Jet Fuel,5.835,ARA
2019-05-24,Gas Oil,19.2075,ARA
2019-05-24,Fuel Oil,7.0308,ARA
2019-05-29,Residual,21.79,Singapore
2019-05-29,Light Distillates,11.25,Singapore
2019-05-29,Middle Distillates,11.949,Singapore
2019-05-31,Jet Fuel,5.6325,ARA
2019-05-31,Fuel Oil,6.8922,ARA
2019-05-31,Naphtha,1.6554,ARA
2019-05-31,Gasoline,7.056,ARA
2019-05-31,Gas Oil,21.0525,ARA
2019-06-05,Light Distillates,11.467,Singapore
2019-06-05,Middle Distillates,11.093,Singapore
2019-06-05,Residual,22.194,Singapore
2019-06-07,Gasoline,9.0804,ARA
2019-06-07,Naphtha,1.9669,ARA
2019-06-07,Fuel Oil,6.696899999999999,ARA
2019-06-07,Gas Oil,20.5575,ARA
2019-06-07,Jet Fuel,5.58,ARA
2019-06-12,Residual,23.826,Singapore
2019-06-12,Light Distillates,12.295,Singapore
2019-06-12,Middle Distillates,10.525,Singapore
2019-06-14,Jet Fuel,6.24,ARA
2019-06-14,Fuel Oil,6.7158,ARA
2019-06-14,Gasoline,10.273200000000001,ARA
2019-06-14,Gas Oil,22.3575,ARA
2019-06-14,Naphtha,2.1805,ARA
2019-06-19,Residual,23.798,Singapore
2019-06-19,Middle Distillates,10.318,Singapore
2019-06-19,Light Distillates,12.491,Singapore
2019-06-21,Fuel Oil,6.7661999999999995,ARA
2019-06-21,Gasoline,9.7944,ARA
2019-06-21,Jet Fuel,6.3075,ARA
2019-06-21,Gas Oil,21.075,ARA
2019-06-21,Naphtha,2.1182000000000003,ARA
2019-06-26,Middle Distillates,11.338,Singapore
2019-06-26,Residual,22.837,Singapore
2019-06-26,Light Distillates,12.236,Singapore
2019-06-28,Fuel Oil,7.7679,ARA
2019-06-28,Jet Fuel,6.2025,ARA
2019-06-28,Gas Oil,20.7075,ARA
2019-06-28,Naphtha,1.6554,ARA
2019-06-28,Gasoline,10.416,ARA
2019-07-03,Residual,19.557,Singapore
2019-07-03,Middle Distillates,10.589,Singapore
2019-07-03,Light Distillates,11.428,Singapore
2019-07-05,Jet Fuel,6.06,ARA
2019-07-05,Fuel Oil,7.623,ARA
2019-07-05,Naphtha,2.0559000000000003,ARA
2019-07-05,Gas Oil,22.005,ARA
2019-07-05,Gasoline,9.441600000000001,ARA
2019-07-10,Residual,19.354,Singapore
2019-07-10,Light Distillates,11.309,Singapore
2019-07-10,Middle Distillates,11.062,Singapore
2019-07-12,Gas Oil,21.0825,ARA
2019-07-12,Fuel Oil,6.5394,ARA
2019-07-12,Jet Fuel,5.97,ARA
2019-07-12,Naphtha,2.1538000000000004,ARA
2019-07-12,Gasoline,9.2064,ARA
2019-07-17,Light Distillates,10.163,Singapore
2019-07-17,Middle Distillates,10.67,Singapore
2019-07-17,Residual,18.539,Singapore
2019-07-19,Gas Oil,22.245,ARA
2019-07-19,Fuel Oil,7.1127,ARA
2019-07-19,Jet Fuel,6.27,ARA
2019-07-19,Gasoline,10.3068,ARA
2019-07-19,Naphtha,1.9046,ARA
2019-07-24,Light Distillates,9.215,Singapore
2019-07-24,Middle Distillates,10.552,Singapore
2019-07-24,Residual,16.916,Singapore
2019-07-26,Naphtha,1.5041000000000002,ARA
2019-07-26,Fuel Oil,6.388199999999999,ARA
2019-07-26,Gasoline,10.416,ARA
2019-07-26,Jet Fuel,5.94,ARA
2019-07-26,Gas Oil,22.335,ARA
2019-07-31,Middle Distillates,10.412,Singapore
2019-07-31,Light Distillates,9.991,Singapore
2019-07-31,Residual,19.082,Singapore
2019-08-02,Gas Oil,22.5975,ARA
2019-08-02,Naphtha,1.8156,ARA
2019-08-02,Fuel Oil,7.5978,ARA
2019-08-02,Gasoline,10.4496,ARA
2019-08-02,Jet Fuel,5.8575,ARA
2019-08-07,Middle Distillates,10.958,Singapore
2019-08-07,Light Distillates,10.279,Singapore
2019-08-07,Residual,21.917,Singapore
2019-08-09,Gasoline,10.626,ARA
2019-08-09,Fuel Oil,7.3835999999999995,ARA
2019-08-09,Gas Oil,22.1025,ARA
2019-08-09,Jet Fuel,5.6925,ARA
2019-08-09,Naphtha,2.0737,ARA
2019-08-14,Middle Distillates,10.958,Singapore
2019-08-14,Residual,19.741,Singapore
2019-08-14,Light Distillates,9.793,Singapore
2019-08-16,Fuel Oil,6.6528,ARA
2019-08-16,Gas Oil,21.825,ARA
2019-08-16,Jet Fuel,5.46,ARA
2019-08-16,Naphtha,1.9402000000000001,ARA
2019-08-16,Gasoline,10.9536,ARA
2019-08-21,Light Distillates,10.562,Singapore
2019-08-21,Middle Distillates,10.04,Singapore
2019-08-21,Residual,20.372,Singapore
2019-08-23,Fuel Oil,7.301699999999999,ARA
2019-08-23,Jet Fuel,5.2725,ARA
2019-08-23,Gasoline,8.626800000000001,ARA
2019-08-23,Naphtha,1.4774,ARA
2019-08-23,Gas Oil,20.8575,ARA
2019-08-28,Middle Distillates,11.251,Singapore
2019-08-28,Residual,21.439,Singapore
2019-08-28,Light Distillates,11.272,Singapore
2019-08-30,Jet Fuel,5.52,ARA
2019-08-30,Fuel Oil,7.5222,ARA
2019-08-30,Gasoline,8.862,ARA
2019-08-30,Naphtha,2.0559000000000003,ARA
2019-08-30,Gas Oil,20.685,ARA
2019-09-04,Light Distillates,11.285,Singapore
2019-09-04,Residual,20.956,Singapore
2019-09-04,Middle Distillates,10.933,Singapore
2019-09-06,Naphtha,1.9313000000000002,ARA
2019-09-06,Fuel Oil,8.064,ARA
2019-09-06,Gas Oil,21.4725,ARA
2019-09-06,Gasoline,7.9128,ARA
2019-09-06,Jet Fuel,5.355,ARA
2019-09-11,Residual,19.745,Singapore
2019-09-11,Light Distillates,11.157,Singapore
2019-09-11,Middle Distillates,11.073,Singapore
2019-09-13,Gasoline,9.063600000000001,ARA
2019-09-13,Fuel Oil,7.9632,ARA
2019-09-13,Jet Fuel,5.1375,ARA
2019-09-13,Gas Oil,21.27,ARA
2019-09-13,Naphtha,1.8067,ARA
2019-09-18,Residual,18.519,Singapore
2019-09-18,Middle Distillates,12.469,Singapore
2019-09-18,Light Distillates,10,Singapore
2019-09-20,Naphtha,1.8423000000000003,ARA
2019-09-20,Fuel Oil,8.3664,ARA
2019-09-20,Jet Fuel,5.0325,ARA
2019-09-20,Gasoline,8.946,ARA
2019-09-20,Gas Oil,20.58,ARA
2019-09-25,Middle Distillates,13.664,Singapore
2019-09-25,Light Distillates,10.072,Singapore
2019-09-25,Residual,20.369,Singapore
2019-09-27,Naphtha,1.8779000000000001,ARA
2019-09-27,Gas Oil,20.9475,ARA
2019-09-27,Jet Fuel,4.92,ARA
2019-09-27,Fuel Oil,8.4231,ARA
2019-09-27,Gasoline,8.282399999999999,ARA
2019-10-02,Light Distillates,10.146,Singapore
2019-10-02,Residual,19.13,Singapore
2019-10-02,Middle Distillates,12.394,Singapore
2019-10-04,Naphtha,1.513,ARA
2019-10-04,Fuel Oil,7.2702,ARA
2019-10-04,Gas Oil,20.6625,ARA
2019-10-04,Jet Fuel,4.785,ARA
2019-10-04,Gasoline,7.6776,ARA
2019-10-09,Light Distillates,9.764,Singapore
2019-10-09,Residual,21.9,Singapore
2019-10-09,Middle Distillates,11.603,Singapore
2019-10-11,Gas Oil,20.46,ARA
2019-10-11,Naphtha,2.0737,ARA
2019-10-11,Fuel Oil,6.741,ARA
2019-10-11,Jet Fuel,4.8075,ARA
2019-10-11,Gasoline,7.316400000000001,ARA
2019-10-16,Middle Distillates,9.486,Singapore
2019-10-16,Light Distillates,10.934,Singapore
2019-10-16,Residual,22.108,Singapore
2019-10-18,Jet Fuel,4.8975,ARA
2019-10-18,Gas Oil,21.075,ARA
2019-10-18,Fuel Oil,6.0858,ARA
2019-10-18,Naphtha,1.9313000000000002,ARA
2019-10-18,Gasoline,8.601600000000001,ARA
2019-10-23,Residual,20.809,Singapore
2019-10-23,Middle Distillates,10.835,Singapore
2019-10-23,Light Distillates,11.026,Singapore
2019-10-25,Jet Fuel,4.965,ARA
2019-10-25,Naphtha,1.8779000000000001,ARA
2019-10-25,Gas Oil,20.1825,ARA
2019-10-25,Gasoline,7.4676,ARA
2019-10-25,Fuel Oil,6.344099999999999,ARA
2019-10-30,Middle Distillates,11.207,Singapore
2019-10-30,Light Distillates,11.738,Singapore
2019-10-30,Residual,21.847,Singapore
2019-11-01,Gas Oil,19.41,ARA
2019-11-01,Gasoline,6.686400000000001,ARA
2019-11-01,Jet Fuel,5.4375,ARA
2019-11-01,Fuel Oil,6.438599999999999,ARA
2019-11-01,Naphtha,2.1805,ARA
2019-11-06,Light Distillates,11.739,Singapore
2019-11-06,Residual,20.899,Singapore
2019-11-06,Middle Distillates,11.111,Singapore
2019-11-08,Gas Oil,19.155,ARA
2019-11-08,Jet Fuel,5.58,ARA
2019-11-08,Gasoline,6.7788,ARA
2019-11-08,Naphtha,2.3941,ARA
2019-11-08,Fuel Oil,6.9803999999999995,ARA
2019-11-13,Light Distillates,10.67,Singapore
2019-11-13,Residual,20.355,Singapore
2019-11-13,Middle Distillates,10.167,Singapore
2019-11-15,Naphtha,2.1449000000000003,ARA
2019-11-15,Gasoline,6.594,ARA
2019-11-15,Gas Oil,18.525,ARA
2019-11-15,Fuel Oil,5.5062,ARA
2019-11-15,Jet Fuel,5.4975,ARA
2019-11-20,Middle Distillates,11.63,Singapore
2019-11-20,Residual,20.83,Singapore
2019-11-20,Light Distillates,10.839,Singapore
2019-11-22,Fuel Oil,5.8968,ARA
2019-11-22,Naphtha,2.1004,ARA
2019-11-22,Jet Fuel,5.445,ARA
2019-11-22,Gas Oil,18.0375,ARA
2019-11-22,Gasoline,6.6528,ARA
2019-11-27,Light Distillates,11.236,Singapore
2019-11-27,Residual,21.784,Singapore
2019-11-27,Middle Distillates,10.912,Singapore
2019-11-29,Gasoline,6.266400000000001,ARA
2019-11-29,Gas Oil,17.535,ARA
2019-11-29,Naphtha,1.7355,ARA
2019-11-29,Fuel Oil,5.5691999999999995,ARA
2019-11-29,Jet Fuel,5.3625,ARA
2019-12-04,Light Distillates,11.258,Singapore
2019-12-04,Residual,22.12,Singapore
2019-12-04,Middle Distillates,10.841,Singapore
2019-12-06,Jet Fuel,5.3325,ARA
2019-12-06,Gasoline,6.4176,ARA
2019-12-06,Gas Oil,17.6325,ARA
2019-12-06,Naphtha,2.3763,ARA
2019-12-06,Fuel Oil,5.8905,ARA
2019-12-11,Middle Distillates,10.709,Singapore
2019-12-11,Light Distillates,12.924,Singapore
2019-12-11,Residual,21.365,Singapore
2019-12-13,Gas Oil,18.1275,ARA
2019-12-13,Naphtha,2.1449000000000003,ARA
2019-12-13,Fuel Oil,6.3819,ARA
2019-12-13,Jet Fuel,5.07,ARA
2019-12-13,Gasoline,7.098,ARA
2019-12-18,Middle Distillates,10.871,Singapore
2019-12-18,Residual,19.72,Singapore
2019-12-18,Light Distillates,12.267,Singapore
2019-12-20,Jet Fuel,4.7175,ARA
2019-12-20,Naphtha,1.8512,ARA
2019-12-20,Gasoline,6.7704,ARA
2019-12-20,Gas Oil,17.8125,ARA
2019-12-20,Fuel Oil,5.4495,ARA
2019-12-25,Residual,20.239,Singapore
2019-12-25,Light Distillates,12.662,Singapore
2019-12-25,Middle Distillates,10.5,Singapore
2019-12-27,Naphtha,2.2428000000000003,ARA
2019-12-27,Jet Fuel,4.5375,ARA
2019-12-27,Gas Oil,18.0075,ARA
2019-12-27,Fuel Oil,5.8149,ARA
2019-12-27,Gasoline,8.3496,ARA
2020-01-01,Middle Distillates,10.794,Singapore
2020-01-01,Light Distillates,11.596,Singapore
2020-01-01,Residual,20.475,Singapore
2020-01-03,Jet Fuel,4.38,ARA
2020-01-03,Fuel Oil,6.344099999999999,ARA
2020-01-03,Naphtha,2.5721,ARA
2020-01-03,Gas Oil,18.645,ARA
2020-01-03,Gasoline,9.433200000000001,ARA
2020-01-08,Middle Distillates,9.646,Singapore
2020-01-08,Light Distillates,12.062,Singapore
2020-01-08,Residual,21.902,Singapore
2020-01-10,Jet Fuel,4.2225,ARA
2020-01-10,Gas Oil,19.305,ARA
2020-01-10,Fuel Oil,7.6293,ARA
2020-01-10,Naphtha,2.6344000000000003,ARA
2020-01-10,Gasoline,8.668800000000001,ARA
2020-01-15,Middle Distillates,10.121,Singapore
2020-01-15,Light Distillates,13.132,Singapore
2020-01-15,Residual,22.733,Singapore
2020-01-17,Jet Fuel,4.4625,ARA
2020-01-17,Gas Oil,19.3275,ARA
2020-01-17,Fuel Oil,7.4592,ARA
2020-01-17,Naphtha,2.5899,ARA
2020-01-17,Gasoline,9.441600000000001,ARA
2020-01-22,Residual,22.818,Singapore
2020-01-22,Middle Distillates,10.823,Singapore
2020-01-22,Light Distillates,12.972,Singapore
2020-01-24,Gas Oil,17.94,ARA
2020-01-24,Fuel Oil,6.7788,ARA
2020-01-24,Gasoline,8.7864,ARA
2020-01-24,Jet Fuel,4.11,ARA
2020-01-24,Naphtha,2.0826,ARA
2020-01-29,Residual,23.555,Singapore
2020-01-29,Middle Distillates,11.212,Singapore
2020-01-29,Light Distillates,13.056,Singapore
